mill_name,latitude,longitude,rspo_model,cert,prnt_comp,country,state,sub_state,alt_name,address,globalid,group_name,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
ENSEM LESTARI,2.45678,98.06502, ,Not RSPO Certified,ENSEM LESTARI,Indonesia,Aceh,Aceh Singkil, ,1-Fully Verified,{BACFE052-EF99-4AF0-A241-83604AAA4DD8},TENERA LESTARI,po1000008193,2.0,1.0,3.0,20570.87894117647,115956.66529411767,109069.28400000001,1081.9461176470588,591.8163529411764,435.0088235294118,862.2504705882349,769.2550588235291,618.0748235294119,883.0616470588235,3417.3797647058827,1773.0250588235294,1339.5109411764704,724.626,1874.1070588235293,1376.8143529411766,1076.063294117647,706.2236470588235,848.405294117647,817.0641176470589,899.7405882352939,476.5055294117647,0.17740143603646735,0.18860377722087612,0.8113962227791238,"POLYGON ((98.50777428965624 2.489158196493474, 98.2230792888936 2.3201677077751, 98.13025752271891 2.336364936600856, 98.03536479135165 2.383016364272385, 98.03532439203532 2.383083800825598, 98.05861930580978 2.540803622316058, 98.4784792865651 2.631920886103741, 98.47998755237005 2.629650820988735, 98.50777428965624 2.489158196493474))"
KURNIA MITRA SAWIT,2.40888,99.69671, ,Not RSPO Certified,KURNIA MITRA SAWIT,Indonesia,Sumatera Utara,Labuhanbatu Utara, ,1-Fully Verified,{A042FA73-571B-4164-868B-8CE079304CEA},UNKNOWN,po1000008194,3.0,2.0,4.0,4612.194705882351,20811.25764705883,19285.107882352942,145.90552941176472,344.95658823529413,54.65505882352941,187.2921176470588,211.62670588235295,170.80835294117648,164.65376470588234,298.75694117647055,240.83929411764709,236.61176470588234,89.44341176470589,153.70305882352943,130.08917647058823,418.2232941176471,258.1768235294118,510.11505882352947,273.9031764705882,340.13223529411766,382.3023529411765,0.22162018192755273,0.23915835649033584,0.7608416435096641,"POLYGON ((99.75960053294786 2.386123451860569, 99.52020141080394 2.278655245866493, 99.63630349245166 2.40309756971487, 99.74467925702749 2.493731434624164, 99.77721579733544 2.477578892137142, 99.75960053294786 2.386123451860569))"
GEMILANG CAHAYA MENTARI,-1.95031,105.78939, ,Not RSPO Certified,GEMILANG CAHAYA MENTARI,Indonesia,Bangka Belitung,Bangka, ,1-Fully Verified,{F65D245E-AE02-4C5B-A60F-9D6DD15FA013},SUPERVENTURE,po1000008197,3.0,3.0,3.0,22537.896352941174,60602.40670588236,54051.1895294118,643.9623529411766,784.9969411764705,385.9267058823529,996.6727058823531,586.9785882352942,656.3777647058824,1113.5911764705884,811.7212941176471,3069.40694117647,556.3524705882353,1030.532117647059,1018.0129411764705,817.9302352941177,2063.145176470588,2142.206470588235,2518.6528235294118,1265.258823529412,1110.843176470588,965.3276470588235,0.3718977112959037,0.4169731794834458,0.5830268205165542,"POLYGON ((105.8774249106787 -1.873700005984046, 105.7943210536394 -2.099351647829359, 105.6458814133143 -1.930240242365317, 105.7645254829779 -1.710144259702231, 105.8848402269505 -1.784421686994497, 105.8774249106787 -1.873700005984046))"
BUNUT,-1.9109,103.4034, ,Not RSPO Certified,PERKEBUNAN NUSANTARA VI,Indonesia,Jambi,Muaro Jambi, ,1-Fully Verified,{49572B46-D495-4BD8-B6B7-4AD662A85E92},PTPN III,po1000008199,2.0,3.0,3.0,5279.540823529412,14156.144823529432,12110.665764705896,71.88811764705882,61.60129411764705,31.936941176470583,221.77341176470586,327.3084705882353,211.29776470588237,804.3504705882351,332.16741176470583,212.93682352941173,0.0,60.51282352941176,406.542,377.8778823529411,797.9576470588235,473.6403529411765,590.8598823529411,102.2781176470588,136.88152941176472,57.72988235294118,0.37295046704764556,0.43594141941523756,0.5640585805847624,"POLYGON ((103.4917757570688 -1.941473532736043, 103.2681640572668 -1.929639861296897, 103.2502646093315 -1.921670758570073, 103.4297074154892 -1.861287309574874, 103.4774883057643 -1.873710202724292, 103.4927032907301 -1.940244175561954, 103.4917757570688 -1.941473532736043))"
CAHAYA BINTANG SAWIT SEJATI 1,-1.84281,116.0681, ,Not RSPO Certified,CAHAYA BINTANG SAWIT SEJATI,Indonesia,Kalimantan Timur,Paser, ,1-Fully Verified,{1DF71DDA-6BB8-41A8-8FC2-F5645516EFA2},SUPERVENTURE,po1000008200,2.0,2.0,3.0,14084.58247058824,63303.73694117646,60636.94305882351,174.50717647058823,754.1565882352941,301.5257647058823,452.226705882353,546.0543529411765,865.7625882352943,365.40035294117644,256.4431764705882,1343.0640000000003,449.36823529411754,1022.6763529411762,918.5428235294117,404.861294117647,673.4456470588234,795.8128235294116,2920.8232941176466,620.7755294117648,597.9723529411764,621.1634117647059,0.22249211738757246,0.23227725145914557,0.7677227485408544,"POLYGON ((116.1659296726069 -1.840147401781391, 116.1155123977321 -1.873332436068148, 115.7615947212662 -1.812940794382346, 115.712367492676 -1.624412487702315, 115.9297197879737 -1.700001479532382, 116.1659296726069 -1.840147401781391))"
ANGSO DUO SAWIT,-1.78261,103.49472, ,Not RSPO Certified,ANGSO DUO SAWIT,Indonesia,Jambi,Muaro Jambi, ,1-Fully Verified,{E665FD43-5717-4D6C-9268-B827AE59EA0D},MEWAH,po1000008202,5.0,3.0,4.0,14097.963529411758,35637.85411764707,33650.64458823528,258.05435294117643,315.2110588235294,51.118941176470585,459.93105882352944,478.37505882352946,304.35070588235294,1242.9762352941182,1144.7975294117646,1269.2894117647058,0.0,80.13458823529412,1216.5359999999998,640.3927058823527,769.2448235294117,868.9358823529411,1290.5583529411767,1314.8519999999999,1580.8457647058824,812.3590588235292,0.39558957402069733,0.41895077202594205,0.581049227974058,"POLYGON ((103.4266017145455 -1.689552334668962, 103.499441223626 -1.624122038190042, 103.6372248172018 -1.701046194411796, 103.6449474761769 -1.724393542942273, 103.6443482985139 -1.744259956808875, 103.4852162561537 -1.8591130470529, 103.4266017145455 -1.689552334668962))"
SAWITA PASAMAN JAYA,0.32464,99.45223, ,Not RSPO Certified,SAWITA PASAMAN JAYA,Indonesia,Sumatera Barat,Pasaman Barat, ,1-Fully Verified,{E93D2B46-0812-41F0-898A-F0F92C80BBEF},UNKNOWN,po1000008206,3.0,3.0,3.0,7963.595294117647,17849.95482352942,15741.659647058821,216.9310588235294,187.95988235294118,155.87505882352943,426.30670588235284,430.78764705882355,472.85435294117644,673.9443529411764,308.22282352941176,792.5244705882353,182.43811764705876,878.8750588235295,347.14905882352946,360.7408235294117,503.92941176470595,255.18070588235287,564.0730588235293,505.8243529411765,476.64211764705874,223.33623529411764,0.44614092152324164,0.5058929917599615,0.4941070082400385,"POLYGON ((99.41692371003103 0.3237105947644059, 99.42637561788536 0.4044261949582265, 99.51928651349604 0.4588497548628869, 99.55172587864776 0.3004316978616406, 99.53087012527848 0.2948862879086458, 99.41692371003103 0.3237105947644059))"
HUTAN SAWIT LESTARI,-1.69906,112.87719, ,Not RSPO Certified,HUTAN SAWIT LESTARI,Indonesia,Kalimantan Tengah,Kotawaringin Timur, ,2-High Confidence,{9494BAAF-C61B-4441-89D5-DE95DD3BA8AF},HUTANINDO,po1000008207,2.0,5.0,2.0,14128.634117647056,23497.957411764703,21743.012823529407,51.89470588235293,210.99705882352936,31.95,434.67635294117633,1403.7077647058825,2432.6855294117645,3345.9268235294116,929.8778823529411,827.3604705882352,582.7369411764706,794.8524705882353,447.8227058823529,479.0304705882353,496.0898823529412,221.4007058823529,495.80788235294114,504.05682352941176,377.3696470588235,60.39,0.6012707347308955,0.6498011215059222,0.3501988784940778,"POLYGON ((112.9292330838517 -1.750819853771165, 112.9250080214557 -1.75549927216535, 112.8076461420987 -1.787955353404085, 112.7342219457145 -1.716125599679696, 112.7334346710364 -1.712540479686945, 112.7798843116411 -1.656616763137356, 112.8896899332655 -1.641158353772269, 112.9292330838517 -1.750819853771165))"
BABULU,-1.49239,116.44439, ,Not RSPO Certified,SUMBER BUNGA SAWIT LESTARI,Indonesia,Kalimantan Timur,Penajam Paser Utara, ,1-Fully Verified,{3D0BB55D-DBB5-464A-B63A-346BC0618A95},SUPERVENTURE,po1000008208,4.0,3.0,4.0,8509.320705882352,40680.02258823529,22786.672588235295,169.3665882352941,305.5870588235294,86.38835294117646,221.11129411764708,270.252,324.94447058823533,86.40423529411763,137.70388235294118,1012.984588235294,128.77588235294115,305.27364705882354,403.4308235294117,238.68247058823528,733.1357647058824,758.801294117647,1333.5762352941176,598.1601176470588,575.9908235294117,818.7511764705882,0.20917689235362563,0.373434105964014,0.626565894035986,"POLYGON ((116.7756223953708 -1.791471871318291, 116.3921229860631 -1.760331613217511, 116.3680348092883 -1.730020133235315, 116.3655472409569 -1.724485426923622, 116.3799508800667 -1.501889127697232, 116.4566388858184 -1.43599986047391, 116.5967621434229 -1.474637507669617, 116.7166067958994 -1.548966591807222, 116.8530611988364 -1.67484954678638, 116.7756223953708 -1.791471871318291))"
NGABANG,0.34367,109.93865, ,Not RSPO Certified,PERKEBUNAN NUSANTARA XIII,Indonesia,Kalimantan Barat,Landak, ,1-Fully Verified,{9E6A6DF4-C3B7-4BA2-BD32-A0802709BC00},PTPN III,po1000008210,5.0,3.0,4.0,14807.868352941157,33325.917882352995,31207.49647058828,329.1374117647059,944.9622352941179,177.68964705882354,534.2456470588236,404.8397647058824,203.59023529411763,152.5595294117647,923.6241176470588,1604.3985882352931,850.8515294117643,1118.7007058823524,1416.5181176470585,971.9085882352941,678.8894117647059,340.7036470588235,749.4970588235295,844.4241176470586,1002.7863529411762,1558.5416470588234,0.4443348988980837,0.4744971570179279,0.5255028429820721,"POLYGON ((109.9711456449859 0.2282094445776184, 109.8224464326577 0.3481424248859595, 109.7813627299867 0.4743524704111018, 109.9108114763771 0.477859759262551, 110.0037454505024 0.2177305622975446, 109.9711456449859 0.2282094445776184))"
BANGKITGIAT USAHA MANDIRI,-1.47261,112.74295, ,Not RSPO Certified,BANGKIT GIAT USAHA MANDIRI,Indonesia,Kalimantan Tengah,Kotawaringin Timur, ,1-Fully Verified,{CBD0FC90-A67D-4952-826E-5DC8B157B946},NT CORP,po1000008211,3.0,2.0,3.0,40880.70211764706,150114.38647058822,147315.85905882355,1526.194588235294,1628.2108235294118,825.3130588235294,4657.273764705882,439.67117647058814,2500.6927058823526,1962.8276470588232,2489.476588235294,1503.1817647058822,2170.538470588235,2367.662470588235,5114.629411764707,1519.6563529411762,1971.7327058823528,2088.7535294117647,3115.807411764706,1954.8405882352938,1622.6551764705878,1421.5838823529411,0.2723303414070628,0.2775037418158985,0.7224962581841015,"POLYGON ((112.6981698294983 -1.029500808172527, 112.8226514987614 -1.50981546982257, 112.7978535072004 -1.535494294696495, 112.6412273549456 -1.499090912660011, 112.3917484238223 -1.203565317436724, 112.4253475854778 -1.152952573799873, 112.5710648118636 -1.054949693711659, 112.6981698294983 -1.029500808172527))"
RIMBU DUA,-1.3777,102.1677, ,Not RSPO Certified,PERKEBUNAN NUSANTARA VI,Indonesia,Jambi,Tebo, ,1-Fully Verified,{5CB2A127-9C39-40DB-AFE7-88FF3D71B4D7},PTPN III,po1000008213,3.0,2.0,3.0,27151.18270588235,119998.40400000002,106823.53094117653,1283.1794117647057,821.5517647058823,358.0768235294118,1224.6525882352942,958.1675294117647,3653.5732941176466,1848.8883529411764,950.6731764705881,2712.1083529411767,810.3398823529412,1522.3602352941177,2357.177647058823,896.9731764705883,855.7041176470589,1200.9589411764707,1357.464,1613.385176470588,965.6862352941175,1760.262,0.22626286517845975,0.25416855693370993,0.74583144306629,"POLYGON ((102.0449326363026 -1.090824604864197, 102.2841106366698 -1.100422278492533, 102.3128779657183 -1.370256034956928, 102.0508734473911 -1.532261802872459, 102.0283324434907 -1.531742510616425, 102.0322562772755 -1.11491756014542, 102.0449326363026 -1.090824604864197))"
ARYA RAMA PERSADA,3.09935,99.59473, ,Not RSPO Certified,ARYA RAMA PERSADA,Indonesia,Sumatera Utara,Batu Bara, ,1-Fully Verified,{06952718-6790-4043-A88F-0A04DE43D3DB},UNKNOWN,po1000008214,3.0,1.0,4.0,2044.8352941176465,28850.223529411804,16128.100588235304,63.574235294117656,56.66117647058824,25.2,84.59576470588236,91.83670588235293,226.73047058823528,95.56835294117646,8.82,123.35435294117647,201.72811764705887,85.12941176470588,120.93529411764706,18.18035294117647,104.07529411764706,27.867176470588237,106.5984705882353,125.3149411764706,144.3850588235294,334.2801176470588,0.07087762394745427,0.12678711190636163,0.8732128880936384,"POLYGON ((99.55045234824635 3.103735671486995, 99.92409610146983 3.400876017992202, 100.00969755237 3.272122552572529, 100.0145741539613 3.247481462477322, 99.7011502403259 3.044136564237265, 99.55662842132723 3.077259944399405, 99.55045234824635 3.103735671486995))"
AGRO ABADI,0.346,101.47523, ,Not RSPO Certified,AGRO ABADI,Indonesia,Riau,Kampar, ,1-Fully Verified,{8851264E-20AF-4361-87EB-952026BAE2C4},PANCA EKA,po1000008215,3.0,3.0,3.0,10794.584117647055,34026.62788235293,21303.27423529412,1564.4710588235291,741.9529411764705,289.7456470588235,574.8162352941175,885.8297647058826,538.5289411764707,788.8111764705884,667.120588235294,608.6887058823528,545.0587058823529,321.4888235294117,442.02776470588236,429.4983529411765,785.8284705882353,368.0078823529412,362.2394117647059,439.46364705882354,281.5048235294118,159.5011764705882,0.31723931489683116,0.5067100952849383,0.49328990471506173,"POLYGON ((101.603041868943 0.2794398683493558, 101.5368511120574 0.2232305397613475, 101.4109846197857 0.3540728739860947, 101.3914740675358 0.4756876230140888, 101.4125195622122 0.4995084097599896, 101.4260851497919 0.4990617456763343, 101.4720144821959 0.474310768356749, 101.603041868943 0.2794398683493558))"
BUNGO LIMBUR,-1.37507,101.89189, ,Not RSPO Certified,BUNGO LIMBUR,Indonesia,Jambi,Bungo, ,2-High Confidence,{8DFE2659-F4C6-4DB1-8207-BB01BCC04207},UNKNOWN,po1000008216,3.0,2.0,3.0,20459.06929411765,84666.29117647062,78549.67800000003,518.6350588235293,421.5296470588235,569.388,1368.576,1231.5603529411765,3056.2912941176473,1404.286588235294,782.7585882352943,1723.741058823528,761.4599999999999,970.7844705882352,826.9944705882355,628.6750588235295,907.049294117647,776.8330588235293,913.3510588235293,1216.1837647058824,1029.5329411764708,1351.4385882352938,0.24164362238892276,0.2604602566813532,0.7395397433186468,"POLYGON ((102.0322562772755 -1.11491756014542, 102.0283324434907 -1.531742510616425, 102.0226822359425 -1.536592950786216, 101.9084147181878 -1.587803295983747, 101.8075709172569 -1.381004657018164, 101.8835148275105 -1.236968341335317, 101.9315665715709 -1.183620132614834, 102.0322562772755 -1.11491756014542))"
