umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000006239,381171.06458823517,785312.336470588,681627.6268235293,16130.471647058825,14681.926235294117,6572.741294117645,16633.671529411764,13041.731294117644,19586.593411764705,26090.326588235286,26875.752352941177,38901.83258823529,20454.618,17158.85505882353,45081.11082352941,15067.165411764703,20935.88435294118,15689.40388235294,22635.34305882353,17983.632,15185.588823529411,12464.416235294117,0.4853751136793851,0.5592071823211456,0.44079281767885437
PO1000006240,383361.7323529411,785313.8438823529,687425.7211764706,16274.460000000001,13294.26282352941,5972.922352941175,19808.749411764707,13828.651411764708,19719.399529411763,19818.28976470588,27904.608705882354,36861.87988235294,21634.362352941174,21275.99611764706,50475.015529411765,19086.852705882353,22072.58082352941,15268.343294117649,20417.848235294114,14373.370941176472,13559.218941176468,11714.919529411764,0.48816372631063937,0.5576773177716571,0.4423226822283429
PO1000006244,128274.408,525935.9498823531,346022.52494117647,4507.757647058824,3273.0289411764707,4680.366,9641.380941176469,2474.949882352941,8419.978588235295,2999.7289411764705,2293.4248235294117,5713.578705882353,8072.958352941177,7417.939764705881,9535.261764705883,6753.7958823529425,12351.718235294116,13489.326352941178,9860.77094117647,5710.592470588235,6363.835764705881,4714.014,0.24389739478484743,0.3707111495756137,0.6292888504243863
PO1000006246,114267.91023529413,424044.36317647056,279363.36882352945,4229.524941176471,3063.618705882353,4278.231882352941,8990.162823529412,2194.011529411765,7594.780588235295,2705.9121176470585,2039.6647058823528,4984.380705882352,7530.218117647059,6711.956117647059,8687.511882352941,6363.558705882354,10936.474235294118,11800.622117647057,8189.947411764705,4911.988941176471,5298.86505882353,3756.479647058823,0.26947159344207655,0.40902968315604693,0.5909703168439531
PO1000006247,214026.65717647068,781719.0247058823,697381.396235294,7975.5765882352935,7700.895176470588,8269.951411764705,18256.914,19386.45317647059,10718.70705882353,6951.232235294116,4797.438,13682.934352941176,15906.782117647057,10543.409294117648,13015.272705882353,5727.3388235294115,13710.613058823528,8914.831764705881,14104.759764705881,12586.591411764704,10798.81094117647,10978.145294117645,0.2737897510643253,0.30690043974769127,0.6930995602523087
PO1000006249,88547.86623529412,434664.4662352941,224462.85670588235,2631.608117647059,2295.676588235294,2776.3912941176472,7258.635882352941,1569.9776470588233,6097.126941176471,2330.1575294117647,1476.7037647058826,2884.081411764706,5122.366941176471,4869.746117647059,7741.1064705882345,3972.508588235294,8480.892,9342.47294117647,7006.98811764706,3857.7525882352943,4642.449176470588,4191.224117647059,0.20371544746278172,0.39448783435613116,0.6055121656438689
PO1000006251,69258.28976470587,163149.9508235294,132430.56705882354,2389.359882352941,3634.79294117647,1372.3771764705882,2125.8670588235295,1813.434,4313.55705882353,4422.326823529412,1761.8611764705881,2952.4320000000002,1972.0778823529408,2097.437294117647,5747.618823529412,2884.767882352941,6108.78494117647,7083.73905882353,2692.1862352941175,6046.24905882353,5120.033294117647,4719.387176470588,0.4245069607138213,0.5229781258426723,0.47702187415732766
PO1000006257,323820.968117647,786456.1012941176,663225.7464705883,10552.358470588237,10798.73894117647,5058.228,21350.58211764706,30681.796588235295,16699.46011764706,11112.363529411765,9239.951294117647,31882.53105882353,25929.603529411765,24319.17035294117,20596.54341176471,14574.394588235295,16706.152588235294,11539.649294117646,16150.70611764706,17961.496588235295,13473.955058823527,15193.286470588233,0.41174703532059564,0.4882515038671034,0.5117484961328966
PO1000006258,387575.6992941175,760106.7095294116,645234.9564705882,9727.327058823528,11891.408470588234,4260.502235294117,15663.674823529409,39527.86235294118,28467.540352941174,16574.984823529412,18642.783176470588,41945.52211764706,39205.51094117647,23899.741411764706,38434.77176470589,15457.008705882354,19210.33976470588,9216.743999999999,17482.269529411766,14025.30705882353,14135.155411764707,9807.245294117647,0.5098964322181406,0.6006737474580461,0.39932625254195386
PO1000006259,389926.378235294,662703.7987058822,597681.9430588234,4281.447176470589,18084.690705882356,10063.372235294119,17475.736235294116,33350.712352941184,35020.48270588235,15213.17682352941,16851.205411764702,34232.092941176474,40711.639058823515,29553.626117647054,38099.52282352941,16631.69788235294,41292.71223529412,6341.08094117647,8451.501882352943,9167.235176470589,8240.405647058822,6864.03988235294,0.5883871180408748,0.6523977890978677,0.3476022109021323
PO1000006264,121038.30211764705,651608.3685882352,595288.2596470587,1684.1301176470588,2484.773647058823,1873.5621176470588,3135.5332941176466,5864.09894117647,6591.334941176469,4704.415764705882,7841.735647058821,13809.295764705881,7790.422235294118,16319.939294117648,9436.776705882352,4267.274823529411,11037.302823529411,3834.2728235294117,5036.176235294118,6692.663294117647,4848.9501176470585,3785.643529411765,0.1857531424586931,0.20332721191143535,0.7966727880885647
PO1000006266,152588.52952941178,787355.7303529411,759256.9690588235,1912.4661176470588,2239.1608235294116,1351.4336470588235,2911.471411764706,1843.4290588235297,6450.516352941176,9549.30988235294,4646.098588235293,13657.483411764706,9061.381058823528,13850.970352941178,11450.411294117646,8861.498470588236,16695.289058823528,8810.284235294117,17087.25211764706,9377.317411764703,6347.391529411764,6485.364705882352,0.1937987159387438,0.2009708646053797,0.7990291353946203
PO1000006268,366284.56200000003,786885.082941176,602593.9715294115,9500.59694117647,14065.679999999998,8768.720823529411,32333.22564705882,41057.77976470588,35523.0688235294,20455.024941176467,20154.701294117647,36630.20647058823,23301.622235294115,11545.325294117645,38720.56694117647,14684.153294117647,10910.291647058824,7014.806470588234,14031.708,11496.618705882353,9185.292,6905.172705882353,0.4654867272752479,0.6078463763425194,0.39215362365748063
PO1000006269,181675.68388235295,787961.7762352943,594960.4694117648,5364.505411764706,4326.531882352941,6051.865411764706,15366.203294117644,16512.90776470588,11072.345294117646,4828.59282352941,10173.890470588236,22796.037529411766,8017.551176470589,16680.640941176473,9185.999999999998,6268.018588235294,7588.852588235293,7158.742588235294,8934.695294117648,11093.085529411765,5780.9908235294115,4474.226470588235,0.23056408237257253,0.30535757117103096,0.694642428828969
PO1000006293,232298.4423529412,761957.4416470589,738996.5897647057,4316.5905882352945,4334.129999999999,2868.8883529411764,5556.14894117647,6613.736823529411,12263.94105882353,14620.24305882353,3024.569647058823,14711.60505882353,8695.104,21888.63988235294,29224.032352941173,14059.167529411765,17464.45764705882,14106.003176470587,21850.714235294115,13556.478,12896.539058823526,10247.452941176469,0.30487062617408306,0.31434305052328365,0.6856569494767164
PO1000006294,62842.926000000014,759981.2816470587,448874.6262352941,4276.604823529411,2970.136941176471,1487.9237647058821,2425.3157647058824,2068.0927058823527,2254.124117647059,3952.284705882353,1490.2750588235292,3720.176823529412,3985.0041176470586,4046.8147058823533,4366.233529411764,2229.597882352941,3029.7010588235294,3820.099764705881,4832.176941176471,4023.703764705882,3791.6795294117646,4072.9799999999996,0.08269009713476702,0.14000106561393957,0.8599989343860605
PO1000006295,57462.114,777259.154470588,255937.90270588224,2825.627294117647,2244.886235294118,1023.4002352941175,1752.7482352941176,1922.9872941176468,1383.1464705882352,3512.2916470588234,843.0014117647058,3053.763176470588,3602.2867058823526,2888.5161176470588,4671.884470588235,2046.712588235294,2974.596352941176,5855.640705882353,4776.1132941176475,3816.6056470588233,3953.395058823529,4314.511058823529,0.07392915692210661,0.22451584307164577,0.7754841569283543
PO1000006301,50352.48070588235,779591.7765882354,204224.41129411754,1614.2347058823527,1901.1652941176467,390.40729411764704,1532.3731764705883,1631.4850588235292,907.6997647058822,2563.9270588235295,426.4185882352941,2599.2748235294116,3197.6495294117644,1918.2303529411765,4202.9378823529405,1841.075294117647,2965.184823529412,6143.927647058824,4509.944117647059,4042.792941176471,3749.0975294117648,4214.654823529411,0.06458826557437831,0.2465546620348255,0.7534453379651744
PO1000006309,182565.0035294118,532359.5142352941,449948.7014117648,2596.2176470588233,3003.6649411764706,2859.6772941176473,3914.1794117647055,5240.545058823529,7296.929999999999,5537.934352941175,5933.060823529412,17820.547058823526,7556.331176470589,14102.050588235295,18403.18905882353,7360.897411764706,17813.506941176467,18387.954352941175,17729.62094117647,7751.423647058822,10001.159647058823,9256.113176470588,0.3429355513475826,0.4057462616440352,0.5942537383559647
PO1000006310,187376.69082352935,558356.4169411765,475377.0783529412,2563.3270588235296,2964.394941176471,2840.7772941176468,4157.616705882352,5446.619647058823,7247.714823529411,6322.819058823528,6394.707176470588,17659.399411764705,7581.708352941176,15465.94376470588,19596.81,8008.676470588235,19162.46470588235,17905.328823529413,17246.782941176472,7586.629764705882,10049.654470588235,9175.315411764706,0.3355861688668829,0.39416433680971996,0.60583566319028
PO1000006323,344334.2198823529,778858.1068235293,647546.4642352943,2437.002,12036.60282352941,5137.920352941176,15028.955294117646,24606.835058823526,67032.58411764707,41696.824588235286,30699.873176470588,15378.880588235295,6295.581176470589,17790.27670588235,10778.582470588233,5571.082235294118,11761.735764705882,17666.93929411765,43249.07576470588,4911.511764705882,3130.929529411765,9123.027176470589,0.4421013492260803,0.5317521427423542,0.46824785725764584
PO1000006328,395894.2221176471,785917.9115294117,633090.4041176471,10469.135294117646,13574.30788235294,7028.389411764706,32981.701411764705,37079.34141176471,37874.813294117645,27904.702235294117,27245.94105882353,37341.56011764707,32552.567294117645,12794.47588235294,33594.328588235294,16133.901529411765,17752.471411764705,7377.8802352941175,11048.219294117647,13265.197764705883,9619.165058823528,10256.122941176469,0.5037348256222195,0.625336001845446,0.374663998154554
PO1000006331,37724.64988235295,642600.4020000001,632221.995882353,744.5361176470589,1606.8974117647056,362.3551764705883,790.4424705882353,990.3737647058824,2423.421176470588,2068.56,2626.29,2455.632352941176,1827.9861176470588,5053.53,2516.5987058823525,2044.4975294117646,2874.3225882352936,2647.026705882353,2432.4282352941173,1634.0456470588235,1201.2127058823528,1424.4931764705882,0.05870623448871254,0.05966994209004543,0.9403300579099546
PO1000006340,338428.16929411766,781284.6589411766,646968.6162352943,7423.930235294118,8387.995411764705,5460.620823529412,13639.484823529412,8431.645764705881,18357.07305882353,19314.939176470587,20222.98870588235,26832.734117647055,16004.28811764706,12124.283294117646,48936.67447058824,13390.872705882355,19287.836470588234,20920.62105882353,26590.505647058828,16619.69929411765,20979.26788235294,15502.708235294118,0.4331688398345962,0.5230982783421996,0.4769017216578004
PO1000006344,314001.5982352941,785268.206117647,723932.5888235295,7259.371764705884,6292.498235294117,5160.8463529411765,15599.677411764707,22967.1854117647,19916.037882352943,21480.610235294112,30634.60870588235,30163.76188235295,13435.39094117647,22032.453529411767,19717.684235294117,16702.398000000005,20713.955294117648,11459.195999999998,18372.597529411767,12460.35458823529,10943.701764705884,8689.268470588235,0.3998654164132186,0.43374425061535277,0.5662557493846472
PO1000006345,108103.38635294116,626186.9897647058,587697.3624705883,3844.760470588235,1885.7516470588232,3575.475882352941,6913.9277647058825,2735.502352941176,5471.405647058823,4569.240352941177,5341.469999999999,7191.711176470588,4629.210352941177,8445.254117647059,6878.512235294118,4153.311529411764,6221.392235294118,5611.195411764706,7340.946,9696.989294117646,7842.037764705882,5755.292117647059,0.17263754776119156,0.18394397058120415,0.8160560294187958
PO1000006346,167576.64141176466,787339.1964705884,741044.7543529413,3068.0290588235293,2793.115764705882,1924.6785882352942,4998.467647058823,3560.870823529411,8926.996588235294,11188.89211764706,6819.532235294118,14583.636000000002,9819.888352941176,12662.41270588235,10631.747294117646,9023.400705882352,16689.107294117646,10289.14976470588,18223.500705882354,9813.66494117647,6431.545764705884,6128.00505882353,0.21283919581669727,0.2261356556772171,0.7738643443227828
PO1000006348,63270.21211764705,572497.7280000002,561438.1782352943,1731.0017647058824,1848.6751764705884,1066.7156470588234,1683.0702352941175,1469.3791764705882,2372.3855294117648,712.4537647058823,1964.6961176470586,2140.3694117647055,483.21,2582.977058823529,8338.293529411763,8638.904470588235,6266.233764705882,6748.857882352941,5176.99905882353,4020.140470588235,2717.2323529411765,3308.6167058823526,0.11051609294359858,0.11269310597387092,0.8873068940261291
PO1000006362,163589.11094117648,753530.7568235295,702695.0858823529,2846.319882352941,4832.401411764707,4603.0185882352935,3997.014000000001,4434.3243529411775,3581.8930588235294,5809.728,7283.364705882353,13418.37670588235,7281.9483529411755,11236.253294117649,23581.317176470588,7461.1683529411785,15785.798470588232,9494.478352941174,8805.301411764704,10410.690352941177,9695.881058823528,9029.833411764705,0.2170967932759348,0.23280241206719496,0.767197587932805
PO1000006365,217567.5045882353,711607.092,538492.5331764705,6178.644,8910.906705882353,2696.5189411764704,7848.806117647059,6402.007411764705,18089.61388235294,11203.687764705883,5434.8758823529415,15625.846588235294,4747.239882352941,6013.927411764705,14478.768705882356,7070.854941176472,22082.13952941176,21058.559647058824,31746.32117647059,7862.571529411764,10588.688470588235,9527.526,0.3057410571566301,0.40403068043458973,0.5959693195654103
PO1000006366,216341.60399999996,637448.2581176471,602877.9144705882,2252.8454117647057,2201.1059999999998,1275.7708235294117,4780.196823529412,2585.492470588235,8935.068000000001,8878.059176470588,19274.99082352941,24138.74011764706,12935.606470588236,13632.85094117647,20279.861999999997,13600.74776470588,16017.793058823527,23518.25576470588,16934.17305882353,8535.453882352942,5228.593058823529,11335.998352941177,0.33938692473463794,0.3588481163553294,0.6411518836446706
