id,Group_Name,address,alt_name,cert,country,globalid,property_id,latitude,longitude,mill_name,objectid,prnt_comp,rspo_model,state,sub_state,geometry,treeloss_sum,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019
653,UNKNOWN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{F73FF6CF-9C84-4829-B799-37B0BDD7ACD5},PO1000006210,-1.75272,116.12089,HARAPAN SAWIT SEJAHTERA,4267,HARAPAN SAWIT SEJAHTERA, ,Kalimantan Timur,Paser,"{'type': 'Polygon', 'coordinates': [[[116.12089000034376, -1.3027767028659842], [115.99518261790688, -1.3206805757048674], [115.8794758428503, -1.372967790722377], [115.7829756304335, -1.4554783738904777], [115.71336170975371, -1.5616474634400674], [115.67617702397136, -1.6830271213843495], [115.67438640333249, -1.8099578508372747], [115.70813935373282, -1.9323366350018731], [115.77475599847153, -2.0404207186704926], [115.86893795274382, -2.1256034242582347], [115.98318831365923, -2.1811002549068683], [116.10840816925067, -2.2024903432351453], [116.23462239112777, -2.188069593864147], [116.35177640328415, -2.1389868824590117], [116.45053939622186, -2.059152227685272], [116.52304888498539, -1.954924411322198], [116.56353666869738, -1.8346034012505568], [116.56878646226386, -1.7077685502448752], [116.53838752337613, -1.584515635975335], [116.47476506753902, -1.4746535317805718], [116.38298579620884, -1.3869242197803817], [116.27035427293248, -1.32830787734856], [116.14583208904506, -1.3034680568300747], [116.12089000034376, -1.3027767028659842]]]}",2346900.674509804,46485.407843137255,89638.49803921569,38668.00392156863,108137.4549019608,103331.64705882352,151370.88235294117,62508.399999999994,70726.52156862745,374670.7921568628,55282.98431372549,213128.2823529412,181270.29019607842,105690.10588235295,143590.82352941175,162130.3568627451,193129.13725490196,74702.66666666666,76149.23529411765,96289.18431372549
654,UNKNOWN,2-High Confidence, ,Not RSPO Certified,Indonesia,{5D938FA4-3918-4C2D-BEDC-26A903418911},PO1000006212,-1.80506,103.43058,SURYA UTAMA AGROLESTARI,4269,SURYA UTAMA AGROLESTARI, ,Jambi,Muaro Jambi,"{'type': 'Polygon', 'coordinates': [[[103.43058000042272, -1.3551167021622164], [103.3048699180529, -1.3730204490247235], [103.18916045649297, -1.4253073254039483], [103.09265764616202, -1.507817462894732], [103.02304139030859, -1.6139861387512435], [102.98585490159358, -1.7353655440583238], [102.98406332765452, -1.8622962607861087], [103.01781646023656, -1.9846752761547781], [103.08443458869819, -2.0927597628423826], [103.178619304873, -2.1779429174870426], [103.29287346526071, -2.2334401030378417], [103.41809772558052, -2.2548303412893524], [103.54431640838322, -2.2404094900406117], [103.6614743776027, -2.1913264567742385], [103.76024036134768, -2.1114913606657595], [103.83275159278305, -2.007263121283743], [103.87323980570477, -1.8869418385378325], [103.8784888484206, -1.7601069502649846], [103.84808824775963, -1.6368542457175568], [103.78446353735077, -1.526992532762405], [103.69268170252678, -1.4392636714462375], [103.5800475013782, -1.3806476985536535], [103.45552261797985, -1.3558080511668604], [103.43058000042272, -1.3551167021622164]]]}",3497760.1019607843,55328.882352941175,91857.57647058823,28643.94901960784,203327.9764705882,198823.92156862747,214818.65490196075,364963.5294117647,315551.2156862746,283795.69803921576,32995.17254901961,99643.39607843138,441336.274509804,117204.10588235295,175116.39999999997,132999.57647058822,281707.8117647059,167631.64705882355,184064.54901960786,107949.76470588235
655,SUPERVENTURE,1-Fully Verified, ,Not RSPO Certified,Indonesia,{3576B529-114F-4351-BA33-1B0ECCB05B99},PO1000006222,-2.20169,101.08739,TAPAN,4273,KEMILAU PERMATA SAWIT, ,Sumatera Barat,Pesisir Selatan,"{'type': 'Polygon', 'coordinates': [[[101.08738999981087, -1.7517467020406523], [100.96165604313776, -1.769649494065917], [100.84592308007713, -1.821933803712954], [100.7493979602029, -1.9044405630929035], [100.67976211493037, -2.010606103161347], [100.64256095005227, -2.1319835933444318], [100.64076209971587, -2.258914213407924], [100.67451752701768, -2.381294981131397], [100.74114870803852, -2.489382522647768], [100.83535691433389, -2.5745690812074846], [100.94964297531634, -2.6300689570250384], [101.07490402252091, -2.6514603317527277], [101.20115994524355, -2.637038708230505], [101.31835108858441, -2.5879532351505805], [101.41714242208056, -2.508114793644897], [101.48966882896569, -2.4038833478084993], [101.53016139185145, -2.283559998345135], [101.53540488366619, -2.156724827796672], [101.50499086076265, -2.03347371309878], [101.44134733425874, -1.9236149657629626], [101.34954357872144, -1.8358895205256525], [101.23688602482977, -1.7772763485898844], [101.11233730244521, -1.752438013455286], [101.08738999981087, -1.7517467020406523]]]}",1553955.5333333334,37644.72156862745,37841.66274509804,28473.70980392157,81904.38431372549,86738.36470588236,84231.8862745098,162718.66666666666,107150.43137254902,96586.44313725492,71500.32549019609,139074.81568627447,102785.6588235294,60052.74509803922,70570.93333333333,44988.82352941178,79831.67450980392,99779.8862745098,92943.7137254902,69136.6862745098
656,MAKIN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{081702C0-D304-4736-A416-DB805F38AB32},PO1000006225,-2.261,104.31269,KARANG AGUNG,4276,BANYU KAHURIPAN INDONESIA, ,Sumatera Selatan,Musi Banyuasin,"{'type': 'Polygon', 'coordinates': [[[104.31269000021021, -1.8110567026949076], [104.18695195479758, -1.82895935190587], [104.07121499990583, -1.8812432776448365], [103.97468614551151, -1.9637495317477323], [103.90504708321292, -2.069914602767725], [103.86784356968231, -2.191291806467364], [103.86604362325947, -2.318222412040314], [103.89979953254215, -2.440603441853821], [103.9664329401949, -2.548691440301253], [104.06064504812511, -2.6338785080261893], [104.17493635166547, -2.6893787862686764], [104.30020341765126, -2.7107703309986064], [104.4264654310304, -2.696348591954078], [104.54366201942086, -2.647262753912309], [104.6424575516301, -2.567423811992001], [104.71498652699829, -2.463191886540535], [104.75547990704555, -2.342868227962143], [104.76072258986754, -2.216033015222891], [104.73030643380247, -2.092782138357415], [104.66665983059887, -1.9829238346206484], [104.57485241812527, -1.895198900342241], [104.4621909073057, -1.8365861473490217], [104.33763810634058, -1.8117480084872444], [104.31269000021021, -1.8110567026949076]]]}",3701426.1098039206,42674.26666666667,58541.76470588235,31452.49019607843,134858.81960784312,86623.88627450982,119161.36470588236,341292.43137254904,209303.19999999998,209542.63529411764,151351.81176470587,257064.031372549,561206.7725490197,142660.32156862743,219693.168627451,305083.6352941177,486761.8784313726,121920.64705882354,139406.5843137255,82826.40000000001
657,SARASWANTI,2-High Confidence, ,Not RSPO Certified,Indonesia,{A6941B35-0E84-442A-B1C6-9017FC65B986},PO1000006226,-2.26694,116.015,SARASWANTI SAWIT MAKMUR,4277,SARASWANTI SAWIT MAKMUR, ,Kalimantan Timur,Paser,"{'type': 'Polygon', 'coordinates': [[[116.01500000016502, -1.8169967025292661], [115.8892615378206, -1.834899337436612], [115.77352417629264, -1.887183224725078], [115.67699494216573, -1.9696894282215511], [115.60735555355014, -2.0758544522633895], [115.57015180258809, -2.19723162726961], [115.56835174627462, -2.3241622313907877], [115.6021077058188, -2.4465432874538933], [115.66874134041318, -2.554631331665738], [115.76295384467784, -2.6398184503869273], [115.87724568004289, -2.6953187689350506], [116.00251335624695, -2.7167103306919067], [116.128775987102, -2.7022885800770013], [116.24597312777, -2.6532027054817675], [116.34476908633913, -2.5733637134415988], [116.417298323236, -2.469131739953716], [116.4577917875131, -2.348808050415836], [116.46303438961428, -2.2219728334513653], [116.43261801810087, -2.098721980406649], [116.36897110298808, -1.9888637210991802], [116.27716331883076, -1.901138837996305], [116.16450140505205, -1.842526126962501], [116.0399481882425, -1.8176880077584998], [116.01500000016502, -1.8169967025292661]]]}",2877684.0313725485,51748.69019607843,97819.28235294118,31632.674509803925,171190.98039215684,131786.80784313727,249432.39607843134,106864.55294117646,76407.00392156863,362675.9647058824,65445.10980392157,200845.6941176471,173627.87843137252,116633.7725490196,177381.65098039212,212404.8588235294,290327.2823529411,120185.4549019608,112850.51372549018,128423.46274509803
658,BEST INDUSTRY,1-Fully Verified, ,Not RSPO Certified,Indonesia,{FF940A66-11F7-4E71-A9D0-64793DAA0AF3},PO1000006227,-2.2995,111.97371,BANGUN JAYA ALAM PERMAI PKS 1,4278,BANGUN JAYA ALAM PERMAI, ,Kalimantan Tengah,Kotawaringin Barat,"{'type': 'Polygon', 'coordinates': [[[111.9737099996974, -1.8495567027469628], [111.84796922789234, -1.8674592592476025], [111.73222961524702, -1.9197429357656142], [111.63569828114076, -2.002248861857197], [111.56605709047689, -2.108413628382138], [111.52885203089045, -2.2297906461006622], [111.52705137183881, -2.3567212422622985], [111.56080761332801, -2.4791024422148187], [111.62744250464478, -2.5871907372899274], [111.7216571994556, -2.672378135554236], [111.83595197191758, -2.7278786750437707], [111.96122301704565, -2.7492703301363663], [112.08748905679934, -2.734848516096636], [112.20468924723554, -2.6857624411280336], [112.30348756181627, -2.6059231743486904], [112.37601824615601, -2.501690937543076], [112.41651217986698, -2.3813670782977643], [112.42175434047236, -2.2545318381736825], [112.39133678213231, -2.1312811157066887], [112.32768814509261, -2.0214230999444287], [112.23587830597685, -1.9336984973662197], [112.12321416182348, -1.8750860163374128], [111.99865864173975, -1.8502480048894918], [111.9737099996974, -1.8495567027469628]]]}",3934901.407843137,108015.12549019606,226481.47843137252,90075.06274509805,427431.7725490197,361056.58039215684,444283.6980392157,304964.168627451,347974.8078431373,211905.92549019607,119955.36470588234,131243.09019607844,202324.77647058817,127553.72156862746,192812.81176470584,147355.9098039216,202896.6039215686,119616.03921568628,70387.70588235295,98566.76470588235
659,EAGLE HIGH PLANTATIONS,1-Fully Verified, ,Not RSPO Certified,Indonesia,{D5D73880-8F38-41BB-8B13-C2BC6C9FBAC3},PO1000006230,-2.62694,116.15807,SAFIR,4279,PESONALINTAS SURASEJATI, ,Kalimantan Selatan,Kota Baru,"{'type': 'Polygon', 'coordinates': [[[116.15806999973563, -2.1769967021416106], [116.03230373982298, -2.1948984699742873], [115.91653940527334, -2.247180026403056], [115.81998521398812, -2.329683162099962], [115.75032464526771, -2.43584533820987], [115.71310575284033, -2.5572207736483197], [115.71129899690753, -2.6841512896055124], [115.74505867922666, -2.8065339368590148], [115.81170740780114, -2.914624755385887], [115.90594582958057, -2.9998149656776087], [116.020272200296, -3.0553177277368517], [116.14557938528522, -3.076710321752522], [116.2718819849452, -3.0622878696819864], [116.38911495935915, -3.0131997790440797], [116.48793874787061, -2.9333577485504647], [116.56048529399601, -2.8291228629936915], [116.60098467557933, -2.7087972967260465], [116.60622248770149, -2.58196182377323], [116.57579244347734, -2.4587124149193835], [116.51212534180345, -2.348856849046808], [116.42029318304071, -2.2611350682571705], [116.30760458077978, -2.202524900799031], [116.18302365607049, -2.177687973236027], [116.15806999973563, -2.1769967021416106]]]}",2049980.3333333333,45102.878431372555,78137.23529411765,25429.349019607846,130995.03529411765,75657.21960784314,172998.50588235294,80132.2,44915.43529411765,162020.45882352942,43860.98039215686,94776.2705882353,105329.78823529412,95994.6,138020.37647058823,181623.55294117646,257400.7294117647,101687.58039215684,102565.52941176473,113332.60784313724
660,UNKNOWN,1-Fully Verified, ,Not RSPO Certified,Indonesia,{9DAC7CB6-4D20-4FFE-BA80-E6EC02A30FEA},PO1000006231,-2.79548,104.73595,SUTOPO LESTARI JAYA,4280,SUTOPO LESTARI JAYA, ,Sumatera Selatan,Banyu Asin,"{'type': 'Polygon', 'coordinates': [[[104.73594999955299, -2.3455367028597975], [104.61016901472502, -2.3634380646176476], [104.49439047693971, -2.4157185294283314], [104.39782328681184, -2.4982202283394996], [104.32815185264323, -2.6043810705828006], [104.29092536269178, -2.7257556912028478], [104.28911544322976, -2.85268616576309], [104.32287732608238, -2.9750695581869735], [104.38953402772738, -3.083161676076035], [104.48378586700548, -3.1683533343805985], [104.59812996483818, -3.2238572409472805], [104.72345735583252, -3.245250318465131], [104.84978039051097, -3.230827537837741], [104.96703173973228, -3.181738409231959], [105.06586990382812, -3.101894955595496], [105.13842554071539, -2.9976587061445574], [105.17892824216958, -2.8773322609608174], [105.18416388072262, -2.750496668217214], [105.15372701891076, -2.6272479358487892], [105.09004959833908, -2.5173936314962417], [104.9982047775512, -2.4296733036659277], [104.88550214698817, -2.371064327452112], [104.76090655541836, -2.346227957967989], [104.73594999955299, -2.3455367028597975]]]}",2569120.819607843,24432.921568627447,37031.87450980392,38096.58431372549,67698.9843137255,54755.47450980393,150317.0352941176,189281.65882352943,104111.29803921569,179716.70980392158,101901.86274509804,134465.66274509803,394997.8941176471,87842.0274509804,144978.25490196078,209577.59607843138,236354.33725490194,148755.1137254902,131075.83921568628,133729.69019607842
661,PROVIDENT AGRO,2-High Confidence, ,Not RSPO Certified,Indonesia,{CDDC9C64-70B7-440B-8903-CDF36E0F8E6C},PO1000006232,-2.8025,104.89694,TRANSPACIFIC AGRO INDUSTRY,4281,TRANSPACIFIC AGRO INDUSTRY, ,Sumatera Selatan,Banyu Asin,"{'type': 'Polygon', 'coordinates': [[[104.89694000024642, -2.3525567026275382], [104.77115837841255, -2.3704580474695387], [104.65537922722751, -2.4227384668065346], [104.55881147747209, -2.5052401058648415], [104.48913957758894, -2.611400892541876], [104.45191276414005, -2.732775479217234], [104.45010271253467, -2.859705952051519], [104.48386469337726, -2.982089375516567], [104.5505217396654, -3.090181547534162], [104.64477415558108, -3.1753732661605834], [104.75911901336421, -3.230877220405984], [104.88444726964369, -3.2522703180660026], [105.01077117933515, -3.2378475237512916], [105.12802331603598, -3.188758351905043], [105.22686209754451, -3.108914838982645], [105.2994181267448, -3.0046785327147147], [105.33992097408438, -2.8843520509180953], [105.34515652305586, -2.757516453185692], [105.31471937151026, -2.6342677489994237], [105.25104150911568, -2.524413497199522], [105.15919614361623, -2.43669322989595], [105.04649290751718, -2.3780843033060246], [104.921896681582, -2.353247957069792], [104.89694000024642, -2.3525567026275382]]]}",2433341.639215686,17266.34117647059,30171.423529411764,26957.164705882355,62029.87843137254,59696.898039215695,186073.67058823528,212084.51764705885,102685.06666666667,193040.78431372548,86009.26666666666,121862.04705882352,373386.13333333324,74252.90196078431,132137.64705882352,161239.1411764706,246640.42352941184,118741.12156862748,104948.72549019607,124118.48627450982
662,HASNUR,1-Fully Verified, ,Not RSPO Certified,Indonesia,{16281A40-2B1F-46DA-8191-30992AABB05C},PO1000006236,-2.96164,114.98717,HASNUR CITRA TERPADU,4283,HASNUR CITRA TERPADU, ,Kalimantan Selatan,Tapin,"{'type': 'Polygon', 'coordinates': [[[114.9871700003631, -2.5116967022569265], [114.8613734295047, -2.5295976635777464], [114.74557990472125, -2.5818770519180902], [114.64899907776419, -2.664377333959386], [114.57931633809315, -2.770536860791253], [114.54208203981966, -2.891910677823604], [114.54026898446577, -3.0188411114945715], [114.57403332261893, -3.141225238725859], [114.6406984511828, -3.2493186379837375], [114.73496432073617, -3.334511724288451], [114.84932686956222, -3.3900167595627546], [114.97467524952974, -3.411410313911937], [115.10101950749419, -3.396987209260542], [115.21828997115304, -3.347897057013701], [115.31714314931196, -3.268052199897924], [115.38970836540122, -3.1638146054308405], [115.43021468314488, -3.0434872935384902], [115.43544822173358, -2.916651582726943], [115.40500437819975, -2.7934035175338705], [115.341316241812, -2.6835504572559965], [115.24945815628426, -2.5958315622507695], [115.13674073724354, -2.5372237607538053], [115.01212962691724, -2.5123879416008665], [114.9871700003631, -2.5116967022569265]]]}",1750743.1803921568,26676.27843137255,29620.274509803923,39824.30588235294,70500.48235294118,31891.38039215686,84356.07843137255,55142.53333333333,49994.96862745098,173340.54509803923,71056.6705882353,100550.31764705882,213169.89803921568,90293.65098039215,201956.06666666668,156461.79607843136,128155.44705882351,54367.47843137254,74453.62352941177,98931.38431372549
663,PTPN III,1-Fully Verified, ,Not RSPO Certified,Indonesia,{75297884-00FD-4A79-9ED5-D2DD8486B81E},PO1000006237,-2.96878,104.12181,UNIT TALANG SAWIT,4284,PERKEBUNAN NUSANTARA VII, ,Sumatera Selatan,Musi Banyuasin,"{'type': 'Polygon', 'coordinates': [[[104.12181000023375, -2.518836702665705], [103.9960127358383, -2.536737646777242], [103.88021854514393, -2.5890169888547456], [103.78363711391617, -2.6715172100035693], [103.71395387522867, -2.77767668030256], [103.67671923434449, -2.899050462797898], [103.67490604385827, -3.025980894710105], [103.70867049387853, -3.1483650535202776], [103.77533599716062, -3.2564585078476243], [103.86960248746216, -3.341651655524462], [103.98396585082621, -3.397156739308398], [104.10931515648554, -3.4185503141509375], [104.23566035040038, -3.404127195573565], [104.35293165766029, -3.355036999332596], [104.45178549971487, -3.2751920818984233], [104.5243511411582, -3.1709544296262964], [104.56485762193657, -3.0506270804861666], [104.57009107124185, -2.923791364601829], [104.53964692190065, -2.8005433280832803], [104.47595831296744, -2.6906903212726165], [104.3840996400488, -2.6029714878456933], [104.27138156420756, -2.544363736833913], [104.14676976345842, -2.5195279413321576], [104.12181000023375, -2.518836702665705]]]}",3813469.4274509805,98212.95294117648,98809.10588235295,55527.32549019607,171278.01960784313,109726.76078431374,215274.54901960783,217792.5607843137,250534.58431372547,309102.1490196078,185778.35686274507,112004.17647058825,507241.0705882353,153940.6274509804,218209.81568627452,219109.75294117647,309952.58039215684,215020.86274509804,206815.2862745098,159138.89019607846
